RecordID,Category,Start Time,Attributes
0,appInit,2013/4/8 0:22,p1=histogram; p2=; p3=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
0,resize,2013/4/8 0:22,p1=600; p2=301
0,resize,2013/4/8 0:22,p1=600; p2=301
0,create,2013/4/8 0:22,
0,toolTip,2013/4/8 0:22,p1=dataShape; p2=undefined
0,resize,2013/4/8 0:23,p1=506; p2=259
0,toolBarToggle,2013/4/8 0:23,p1=false
0,toolTip,2013/4/8 0:23,p1=pinImg
0,toolBarToggle,2013/4/8 0:23,p1=true
0,toolTip,2013/4/8 0:23,p1=plotBg
1,appInit,2013/4/8 5:27,p1=histogram; p2=; p3=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
1,resize,2013/4/8 5:27,p1=600; p2=300
1,resize,2013/4/8 5:27,p1=600; p2=300
1,create,2013/4/8 5:27,
1,toolTip,2013/4/8 5:27,p1=dataShape; p2=undefined
1,resize,2013/4/8 5:27,p1=600; p2=300
1,toolBarToggle,2013/4/8 5:27,p1=false
1,toolTip,2013/4/8 5:27,p1=pinImg
1,resize,2013/4/8 5:27,p1=600; p2=300
1,toolBarToggle,2013/4/8 5:27,p1=true
1,setData,2013/4/8 5:27,p1=UnnamedBinding_0_1365398866444
1,error,2013/4/8 5:27,p1=Error%20-%20multiple%20column%20data%20is%20not%20currently%20supported%20for%20this%20chart.
1,toolTip,2013/4/8 5:27,p1=btSetData
1,setData,2013/4/8 5:27,p1=UnnamedBinding_0_1365398866444
1,error,2013/4/8 5:27,p1=Error%20-%20multiple%20column%20data%20is%20not%20currently%20supported%20for%20this%20chart.
1,toolTip,2013/4/8 5:27,p1=dataShape; p2=undefined
1,toolTip,2013/4/8 5:27,p1=dataShape; p2=undefined
1,toolTip,2013/4/8 5:28,p1=dataShape; p2=undefined
1,toolTip,2013/4/8 5:28,p1=plotBg
1,toolTip,2013/4/8 5:28,p1=plotBg
1,toolTip,2013/4/8 5:28,p1=dataShape; p2=undefined
1,toolTip,2013/4/8 5:29,p1=dataShape; p2=undefined
2,appInit,2013/4/8 6:54,p1=histogram; p2=machineId_1365404053338_0.03693634735069373; p3=docId_O6GQ1DPEMQsJQ6BElSVtBYUiNTqvpUGvAUkfpoo9SIc^
2,resize,2013/4/8 6:54,p1=600; p2=300
2,resize,2013/4/8 6:54,p1=600; p2=300
2,create,2013/4/8 6:54,
2,resize,2013/4/8 6:54,p1=480; p2=240
2,toolTip,2013/4/8 6:54,p1=pinImg
2,toolBarToggle,2013/4/8 6:54,p1=false
2,toolBarToggle,2013/4/8 6:54,p1=true
2,toolTip,2013/4/8 6:54,p1=dataShape; p2=undefined
2,toolTip,2013/4/8 6:54,p1=yAxis
3,resize,2013/5/8 2:16,p1=600; p2=301
3,create,2013/5/8 2:16,
3,appInit,2013/5/8 2:16,p1=histogram; p2=; p3=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
3,resize,2013/5/8 2:16,p1=600; p2=301
3,toolTip,2013/5/8 2:16,p1=dataShape; p2=undefined
4,appInit,2013/5/8 3:22,p1=histogram; p2=; p3=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
4,resize,2013/5/8 3:22,p1=480; p2=241
4,create,2013/5/8 3:22,
4,resize,2013/5/8 3:22,p1=480; p2=241
4,toolTip,2013/5/8 3:22,p1=plotBg
4,slider,2013/5/8 3:22,p1=6
4,slider,2013/5/8 3:22,p1=13
4,slider,2013/5/8 3:22,p1=17
4,slider,2013/5/8 3:22,p1=22
4,slider,2013/5/8 3:22,p1=29
4,slider,2013/5/8 3:22,p1=35
4,slider,2013/5/8 3:22,p1=36
4,slider,2013/5/8 3:22,p1=40
4,toolTip,2013/5/8 3:22,p1=dataShape; p2=undefined
4,setData,2013/5/8 3:22,p1=UnnamedBinding_0_1367983390936
4,error,2013/5/8 3:22,p1=Error%20-%20at%20least%202%20rows%20of%20data%20are%20required%20for%20this%20chart
4,error,2013/5/8 3:22,p1=The%20set%20operation%20failed%20because%20the%20supplied%20data%20object%20will%20overwrite%20or%20shift%20data.
4,writeSampleData,2013/5/8 3:22,
4,toolTip,2013/5/8 3:22,p1=btSampleData
4,cbCategory,2013/5/8 3:22,p1=true
4,btColor,2013/5/8 3:22,p1=false
4,pickedColor,2013/5/8 3:22,"p1=rgb(237,%20125,%2049)"
4,load,2013/5/8 3:22,p1=UnnamedBinding_0_1367983390936
4,toolBarToggle,2013/5/8 3:23,p1=false
4,toolTip,2013/5/8 3:23,p1=pinImg
5,appInit,2013/5/8 3:22,p1=histogram; p2=machineId_1367983417983_0.34600631420321004; p3=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
5,resize,2013/5/8 3:22,p1=601; p2=300
5,create,2013/5/8 3:22,
5,resize,2013/5/8 3:22,p1=601; p2=300
5,toolTip,2013/5/8 3:22,p1=dataShape; p2=undefined
5,toolTip,2013/5/8 3:22,p1=btSampleData
5,setData,2013/5/8 3:22,p1=UnnamedBinding_0_1367983427827
5,toolTip,2013/5/8 3:22,p1=btSetData
5,error,2013/5/8 3:22,p1=Error%20-%20at%20least%202%20rows%20of%20data%20are%20required%20for%20this%20chart
5,writeSampleData,2013/5/8 3:23,
5,toolTip,2013/5/8 3:23,p1=plotBg
5,readBoundData,2013/5/8 3:23,p1=0; p2=false; p3=0.5089027962301555; p4=1.5222821872008054
5,toolTip,2013/5/8 3:23,p1=dataShape; p2=2
5,slider,2013/5/8 3:23,p1=6
5,slider,2013/5/8 3:23,p1=23
5,toolTip,2013/5/8 3:23,p1=pinImg
6,appInit,2013/5/8 4:58,p1=histogram; p2=; p3=docId_g5xWiCF-S7LqFYwxtLCCa_4tKZU2Z2dHP3tvPY2a1Lw^
6,resize,2013/5/8 4:58,p1=600; p2=301
6,resize,2013/5/8 4:58,p1=600; p2=301
6,create,2013/5/8 4:58,
6,writeSampleData,2013/5/8 4:58,
6,toolTip,2013/5/8 4:58,p1=btSampleData
6,toolTip,2013/5/8 4:58,p1=pinImg
6,toolTip,2013/5/8 4:58,p1=chartTitle
6,setTitle,2013/5/8 4:58,p1=MIND
6,toolBarToggle,2013/5/8 4:58,p1=false
6,toolBarToggle,2013/5/8 4:58,p1=true
6,error,2013/5/8 4:58,p1=The%20supplied%20data%20object%20is%20not%20compatible%20with%20the%20shape%20or%20dimensions%20of%20the%20current%20selection.
6,toolTip,2013/5/8 4:58,p1=errorText
6,toolTip,2013/5/8 4:58,p1=dataShape; p2=undefined
6,setData,2013/5/8 4:58,p1=UnnamedBinding_0_1367989179169
6,toolTip,2013/5/8 4:58,p1=btSetData
6,error,2013/5/8 4:58,p1=Error%20-%20multiple%20column%20data%20is%20not%20currently%20supported%20for%20this%20chart.
6,toolTip,2013/5/8 4:58,p1=closeBox
6,readBoundData,2013/5/8 4:59,p1=0; p2=false; p3=45; p4=97
6,toolTip,2013/5/8 4:59,p1=gridLine
6,btColor,2013/5/8 4:59,p1=false
6,toolTip,2013/5/8 4:59,p1=btColor
6,pickedColor,2013/5/8 4:59,"p1=rgb(255,%20192,%200)"
6,cbPercent,2013/5/8 4:59,p1=true
6,toolTip,2013/5/8 4:59,p1=cbPercent
6,toolTip,2013/5/8 4:59,p1=plotBg
6,cbPercent,2013/5/8 4:59,p1=false
6,cbCategory,2013/5/8 4:59,p1=true
6,toolTip,2013/5/8 4:59,p1=cbCategory
6,cbCategory,2013/5/8 4:59,p1=false
6,readBoundData,2013/5/8 4:59,p1=2; p2=false; p3=0.7634927223831571; p4=1.22264638889623
6,toolTip,2013/5/8 5:00,p1=dataShape; p2=2
6,readBoundData,2013/5/8 5:00,p1=20; p2=false; p3=0.7634927223831571; p4=41
6,readBoundData,2013/5/8 5:00,p1=20; p2=false; p3=0.7634927223831571; p4=41
6,readBoundData,2013/5/8 5:00,p1=20; p2=false; p3=0.7634927223831571; p4=41
7,appInit,2013/5/8 6:51,p1=histogram; p2=machineId_1367995970202_0.4407435153542096; p3=docId_i8igfSCXPID9ouWYOW2khmUYlR9-J_Dkr2OedbCcI+Q^
7,resize,2013/5/8 6:51,p1=600; p2=300
7,resize,2013/5/8 6:51,p1=600; p2=300
7,create,2013/5/8 6:51,
7,toolTip,2013/5/8 6:52,p1=plotBg
7,toolTip,2013/5/8 6:52,p1=dataShape; p2=undefined
7,toolTip,2013/5/8 6:53,p1=tbBins
7,writeSampleData,2013/5/8 6:53,
7,error,2013/5/8 6:53,p1=The%20set%20operation%20failed%20because%20the%20supplied%20data%20object%20will%20overwrite%20or%20shift%20data.
7,toolTip,2013/5/8 6:53,p1=btSampleData
7,toolBarToggle,2013/5/8 6:53,p1=false
7,toolTip,2013/5/8 6:53,p1=pinImg
7,toolBarToggle,2013/5/8 6:53,p1=true
8,create,2013/6/8 0:53,bindingName=colorBindingId
8,create,2013/6/8 0:53,bindingName=bindingId
8,appInit,2013/6/8 0:53,chartName=treemap; machineId=machineId_1370652815932_0.3622261708170552; docId=docId_o0CXiVl2zT_DoIRjIkhM2a-mv/CG3BDnYBPT3gIEDBI^
8,create,2013/6/8 0:53,bindingName=sizeBindingId
8,resize,2013/6/8 0:53,width=600; height=400
8,resize,2013/6/8 0:53,width=600; height=400
8,treeStats,2013/6/8 0:53,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
8,toolBarToggle,2013/6/8 0:54,isVisible=false
8,toolTip,2013/6/8 0:54,id=pinImg
8,toolBarToggle,2013/6/8 0:54,isVisible=true
8,btColor,2013/6/8 0:54,isShowingPalette=false
8,closeColorPicker,2013/6/8 0:54,
9,appInit,2013/6/8 1:15,chartName=streamGraph; machineId=; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
9,create,2013/6/8 1:15,bindingName=xBindingId
9,create,2013/6/8 1:15,bindingName=bindingId
9,resize,2013/6/8 1:15,width=600; height=401
9,resize,2013/6/8 1:15,width=600; height=401
9,toolBarToggle,2013/6/8 1:15,isVisible=false
9,toolTip,2013/6/8 1:15,id=pinImg
9,toolBarToggle,2013/6/8 1:15,isVisible=true
9,writeSampleData,2013/6/8 1:15,
9,toolTip,2013/6/8 1:15,id=btSampleData
9,toolTip,2013/6/8 1:15,id=chartTitle
9,setTitle,2013/6/8 1:16,length=4
9,toolTip,2013/6/8 1:16,id=btXColumn
9,bindFromPrompt,2013/6/8 1:16,
9,aboutBox,2013/6/8 1:16,
9,toolTip,2013/6/8 1:16,id=btAbout
9,closeAboutBox,2013/6/8 1:16,
9,btColor,2013/6/8 1:16,isShowingPalette=false
9,toolTip,2013/6/8 1:16,id=btColor
9,pickedColor,2013/6/8 1:16,"color=rgb(165,%20165,%20165)"
9,pickedColor,2013/6/8 1:16,"color=rgb(237,%20125,%2049)"
9,readBoundData,2013/6/8 1:16,colName=series; rowCount=6; seriesCount=7; isCategorical=false; min=0; max=2013
9,readBoundData,2013/6/8 1:16,colName=x; rowCount=6; userSpecified=true; isCategorical=false; min=2008; max=2013
9,readBoundData,2013/6/8 1:17,colName=series; rowCount=6; seriesCount=7; isCategorical=false; min=0; max=8197
9,readBoundData,2013/6/8 1:17,colName=series; rowCount=6; seriesCount=7; isCategorical=false; min=0; max=7327
9,readBoundData,2013/6/8 1:17,colName=series; rowCount=6; seriesCount=7; isCategorical=false; min=150; max=9751
9,readBoundData,2013/6/8 1:20,colName=series; rowCount=6; seriesCount=7; isCategorical=false; min=274; max=8912
9,readBoundData,2013/6/8 1:20,colName=series; rowCount=6; seriesCount=7; isCategorical=false; min=496; max=9863
10,create,2013/6/8 2:30,bindingName=bindingId
10,create,2013/6/8 2:30,bindingName=xBindingId
10,appInit,2013/6/8 2:30,chartName=streamGraph; machineId=machineId_1370658656147_0.952815508134339; docId=docId_FXaKAoVa9JYQMszsIO20nVTAyylzw5gLpxpSzVG-9Vk^
10,resize,2013/6/8 2:30,width=600; height=400
10,resize,2013/6/8 2:30,width=600; height=400
10,error,2013/6/8 2:31,msg=锟斤拷锟矫诧拷锟斤拷失锟杰ｏ拷锟斤拷为锟结供锟斤拷锟斤拷锟捷讹拷锟襟将革拷锟角伙拷锟狡讹拷锟斤拷锟捷★拷
10,writeSampleData,2013/6/8 2:31,
10,toolTip,2013/6/8 2:31,id=btSampleData
10,closeErrorBox,2013/6/8 2:31,
10,toolTip,2013/6/8 2:31,id=pinImg
10,toolBarToggle,2013/6/8 2:31,isVisible=false
10,toolBarToggle,2013/6/8 2:31,isVisible=true
11,create,2013/6/8 2:31,bindingName=bindingId
11,create,2013/6/8 2:31,bindingName=xBindingId
11,appInit,2013/6/8 2:31,chartName=streamGraph; machineId=machineId_1370658656147_0.952815508134339; docId=docId_FXaKAoVa9JYQMszsIO20nVTAyylzw5gLpxpSzVG-9Vk^
11,resize,2013/6/8 2:31,width=600; height=400
11,resize,2013/6/8 2:31,width=600; height=400
11,btColor,2013/6/8 2:31,isShowingPalette=false
11,toolTip,2013/6/8 2:31,id=btColor
11,pickedColor,2013/6/8 2:31,"color=rgb(255,%20192,%200)"
11,toolTip,2013/6/8 2:31,id=chartTitle
11,aboutBox,2013/6/8 2:31,
11,toolTip,2013/6/8 2:31,id=btAbout
11,closeAboutBox,2013/6/8 2:31,
11,toolBarToggle,2013/6/8 2:31,isVisible=false
11,toolTip,2013/6/8 2:31,id=pinImg
11,toolBarToggle,2013/6/8 2:31,isVisible=true
12,appInit,2013/6/8 2:32,chartName=streamGraph; machineId=machineId_1370658656147_0.952815508134339; docId=docId_FXaKAoVa9JYQMszsIO20nVTAyylzw5gLpxpSzVG-9Vk^
12,create,2013/6/8 2:32,bindingName=xBindingId
12,create,2013/6/8 2:32,bindingName=bindingId
12,resize,2013/6/8 2:32,width=600; height=400
12,resize,2013/6/8 2:32,width=600; height=400
13,create,2013/6/8 2:42,bindingName=bindingId
13,create,2013/6/8 2:42,bindingName=xBindingId
13,appInit,2013/6/8 2:42,chartName=streamGraph; machineId=machineId_1370659333969_0.8293774475380424; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
13,resize,2013/6/8 2:42,width=600; height=400
13,resize,2013/6/8 2:42,width=600; height=400
13,aboutBox,2013/6/8 2:42,
13,toolTip,2013/6/8 2:42,id=btAbout
13,closeAboutBox,2013/6/8 2:42,
13,toolTip,2013/6/8 2:42,id=btSampleData
13,bindFromPrompt,2013/6/8 2:43,
13,readBoundData,2013/6/8 2:43,colName=series; rowCount=4; seriesCount=12; isCategorical=false; min=0; max=79.24774452598247
13,warning,2013/6/8 2:43,msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
13,readBoundData,2013/6/8 2:43,colName=x; rowCount=4; userSpecified=false; isCategorical=false; min=1; max=4
13,closeErrorBox,2013/6/8 2:44,
13,error,2013/6/8 2:44,msg=error:%20horizontal%20label%20values%20be%20must%20valid%20and%20increasing%20numbers
13,readBoundData,2013/6/8 2:44,colName=series; rowCount=4; seriesCount=12; isCategorical=false; min=NaN; max=NaN
13,readBoundData,2013/6/8 2:44,colName=x; rowCount=4; userSpecified=true; isCategorical=true
13,writeSampleData,2013/6/8 2:44,
13,error,2013/6/8 2:44,msg=锟结供锟斤拷锟斤拷锟捷讹拷锟斤拷锟诫当前锟斤拷选锟斤拷锟捷碉拷锟斤拷状锟斤拷叽绮伙拷锟斤拷荨锟?
13,readBoundData,2013/6/8 2:44,colName=series; rowCount=1; seriesCount=12; isCategorical=false; min=NaN; max=NaN
13,readBoundData,2013/6/8 2:44,colName=x; rowCount=1; userSpecified=true; isCategorical=true
13,appInit,2013/6/8 2:45,chartName=streamGraph; machineId=machineId_1370659494838_0.4693395541880452; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
13,load,2013/6/8 2:45,bindingName=bindingId; bindingId=UnnamedBinding_0_1370659415987
13,load,2013/6/8 2:45,bindingName=xBindingId; bindingId=UnnamedBinding_1_1370659428083
13,toolTip,2013/6/8 2:45,id=btXColumn
13,toolTip,2013/6/8 2:45,id=btYColumns
13,toolBarToggle,2013/6/8 2:45,isVisible=false
13,toolTip,2013/6/8 2:45,id=pinImg
13,toolBarToggle,2013/6/8 2:45,isVisible=true
13,readBoundData,2013/6/8 2:46,colName=series; rowCount=1; seriesCount=11; isCategorical=false; min=58.96277647629227; max=69.71741322169131
14,appInit,2013/6/8 2:46,chartName=streamGraph; machineId=machineId_1370659572984_0.5260253362103673; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
14,create,2013/6/8 2:46,bindingName=xBindingId
14,create,2013/6/8 2:46,bindingName=bindingId
14,resize,2013/6/8 2:46,width=600; height=400
14,resize,2013/6/8 2:46,width=600; height=400
14,bindFromPrompt,2013/6/8 2:46,
14,writeSampleData,2013/6/8 2:46,
14,toolTip,2013/6/8 2:46,id=btSampleData
14,readBoundData,2013/6/8 2:47,colName=x; rowCount=6; userSpecified=true; isCategorical=false; min=2008; max=2013
14,readBoundData,2013/6/8 2:47,colName=series; rowCount=6; seriesCount=7; isCategorical=false; min=0; max=2013
14,toolTip,2013/6/8 2:47,dataShape=1
14,toolTip,2013/6/8 2:48,dataShape=2
14,toolTip,2013/6/8 2:48,dataShape=3
14,btColor,2013/6/8 2:48,isShowingPalette=false
14,pickedColor,2013/6/8 2:48,"color=rgb(237,%20125,%2049)"
14,toolTip,2013/6/8 2:48,dataShape=4
14,readBoundData,2013/6/8 2:49,colName=series; rowCount=6; seriesCount=6; isCategorical=false; min=0; max=55
14,pickedColor,2013/6/8 2:49,"color=rgb(112,%20173,%2071)"
14,pickedColor,2013/6/8 2:49,"color=rgb(68,%20114,%20196)"
14,readBoundData,2013/6/8 2:49,colName=x; rowCount=6; userSpecified=true; isCategorical=false; min=10; max=33
14,error,2013/6/8 2:49,msg=error:%20horizontal%20label%20values%20be%20must%20valid%20and%20increasing%20numbers
14,closeErrorBox,2013/6/8 2:50,
14,load,2013/6/8 2:50,bindingName=xBindingId; bindingId=UnnamedBinding_0_1370659576832
14,appInit,2013/6/8 2:50,chartName=streamGraph; machineId=machineId_1370659830085_0.5521763342027299; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
14,load,2013/6/8 2:50,bindingName=bindingId; bindingId=UnnamedBinding_1_1370659638670
14,readBoundData,2013/6/8 2:50,colName=x; rowCount=6; userSpecified=false; isCategorical=false; min=1; max=6
15,create,2013/6/8 2:49,bindingName=bindingId
15,appInit,2013/6/8 2:49,chartName=streamGraph; machineId=; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
15,create,2013/6/8 2:49,bindingName=xBindingId
15,resize,2013/6/8 2:49,width=286; height=191
15,resize,2013/6/8 2:49,width=286; height=191
15,writeSampleData,2013/6/8 2:49,
15,toolTip,2013/6/8 2:49,id=btSampleData
15,toolTip,2013/6/8 2:50,id=chartTitle
15,setTitle,2013/6/8 2:50,length=4
15,aboutBox,2013/6/8 2:50,
15,toolTip,2013/6/8 2:50,id=btAbout
15,closeAboutBox,2013/6/8 2:50,
15,toolBarToggle,2013/6/8 2:50,isVisible=false
15,toolTip,2013/6/8 2:50,id=pinImg
15,toolBarToggle,2013/6/8 2:50,isVisible=true
15,bindFromPrompt,2013/6/8 2:51,
15,warning,2013/6/8 2:51,msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
15,readBoundData,2013/6/8 2:51,colName=series; rowCount=1; seriesCount=1; isCategorical=false; min=0; max=0
15,readBoundData,2013/6/8 2:51,colName=x; rowCount=1; userSpecified=false; isCategorical=false; min=1; max=1
16,appInit,2013/6/8 2:51,chartName=streamGraph; machineId=machineId_1370659838604_0.6868550483351454; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
16,create,2013/6/8 2:51,bindingName=xBindingId
16,create,2013/6/8 2:51,bindingName=bindingId
16,resize,2013/6/8 2:51,width=600; height=400
16,resize,2013/6/8 2:51,width=600; height=400
16,bindFromPrompt,2013/6/8 2:51,
16,readBoundData,2013/6/8 2:51,colName=series; rowCount=6; seriesCount=7; isCategorical=false; min=0; max=2013
16,readBoundData,2013/6/8 2:51,colName=x; rowCount=6; userSpecified=false; isCategorical=false; min=1; max=6
16,readBoundData,2013/6/8 2:51,colName=series; rowCount=6; seriesCount=6; isCategorical=false; min=0; max=55
16,readBoundData,2013/6/8 2:51,colName=x; rowCount=7; userSpecified=false; isCategorical=false; min=1; max=7
16,warning,2013/6/8 2:51,msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
16,readBoundData,2013/6/8 2:51,colName=series; rowCount=7; seriesCount=7; isCategorical=false; min=0; max=2013
16,closeErrorBox,2013/6/8 2:51,
16,writeSampleData,2013/6/8 2:51,
16,error,2013/6/8 2:51,msg=锟斤拷锟矫诧拷锟斤拷失锟杰ｏ拷锟斤拷为锟结供锟斤拷锟斤拷锟捷讹拷锟襟将革拷锟角伙拷锟狡讹拷锟斤拷锟捷★拷
16,toolTip,2013/6/8 2:51,id=btSampleData
16,readBoundData,2013/6/8 2:52,colName=x; rowCount=2; userSpecified=false; isCategorical=false; min=1; max=2
16,readBoundData,2013/6/8 2:52,colName=series; rowCount=2; seriesCount=12; isCategorical=false; min=0; max=73.04386859543173
16,readBoundData,2013/6/8 2:52,colName=x; rowCount=2; userSpecified=false; isCategorical=false; min=0; max=2
16,readBoundData,2013/6/8 2:52,colName=x; rowCount=2; userSpecified=true; isCategorical=true
16,error,2013/6/8 2:52,msg=error:%20horizontal%20label%20values%20be%20must%20valid%20and%20increasing%20numbers
16,readBoundData,2013/6/8 2:52,colName=series; rowCount=2; seriesCount=12; isCategorical=false; min=NaN; max=NaN
16,readBoundData,2013/6/8 2:53,colName=series; rowCount=11; seriesCount=5; isCategorical=false; min=NaN; max=NaN
16,readBoundData,2013/6/8 2:53,colName=x; rowCount=11; userSpecified=true; isCategorical=true
16,aboutBox,2013/6/8 2:53,
16,toolTip,2013/6/8 2:53,id=btAbout
16,closeAboutBox,2013/6/8 2:53,
16,readBoundData,2013/6/8 2:54,colName=x; rowCount=11; userSpecified=true; isCategorical=false; min=58.96277647629227; max=69.71741322169131
16,readBoundData,2013/6/8 2:54,colName=series; rowCount=11; seriesCount=5; isCategorical=false; min=0; max=79.24774452598247
16,btColor,2013/6/8 2:54,isShowingPalette=false
16,pickedColor,2013/6/8 2:54,"color=rgb(237,%20125,%2049)"
17,create,2013/6/8 2:51,bindingName=bindingId
17,appInit,2013/6/8 2:51,chartName=streamGraph; machineId=; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
17,create,2013/6/8 2:51,bindingName=xBindingId
17,resize,2013/6/8 2:51,width=600; height=400
17,resize,2013/6/8 2:51,width=600; height=400
17,writeSampleData,2013/6/8 2:51,
17,toolTip,2013/6/8 2:51,id=btSampleData
17,toolTip,2013/6/8 2:51,id=chartTitle
17,setTitle,2013/6/8 2:51,length=4
17,bindFromPrompt,2013/6/8 2:52,
17,readBoundData,2013/6/8 2:52,colName=x; rowCount=6; userSpecified=true; isCategorical=false; min=2008; max=2013
17,readBoundData,2013/6/8 2:52,colName=series; rowCount=6; seriesCount=7; isCategorical=false; min=0; max=2013
17,error,2013/6/8 2:52,msg=The%20set%20operation%20failed%20because%20the%20supplied%20data%20object%20will%20overwrite%20or%20shift%20data.
17,closeErrorBox,2013/6/8 2:52,
17,toolTip,2013/6/8 2:52,dataShape=4
17,btColor,2013/6/8 2:52,isShowingPalette=false
17,pickedColor,2013/6/8 2:52,"color=rgb(237,%20125,%2049)"
17,toolTip,2013/6/8 2:52,dataShape=1
17,toolTip,2013/6/8 2:55,dataShape=3
18,create,2013/6/8 2:55,bindingName=bindingId
18,create,2013/6/8 2:55,bindingName=sizeBindingId
18,appInit,2013/6/8 2:55,chartName=treemap; machineId=; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
18,create,2013/6/8 2:55,bindingName=colorBindingId
18,resize,2013/6/8 2:55,width=600; height=400
18,resize,2013/6/8 2:55,width=600; height=400
18,treeStats,2013/6/8 2:55,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
18,btColor,2013/6/8 2:55,isShowingPalette=false
18,closeColorPicker,2013/6/8 2:55,
18,error,2013/6/8 2:55,msg=The%20set%20operation%20failed%20because%20the%20supplied%20data%20object%20will%20overwrite%20or%20shift%20data.
18,writeSampleData2,2013/6/8 2:55,
18,toolTip,2013/6/8 2:55,id=btSampleData2
18,closeErrorBox,2013/6/8 2:55,
19,appInit,2013/6/8 2:55,chartName=treemap; machineId=; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
19,create,2013/6/8 2:55,bindingName=sizeBindingId
19,create,2013/6/8 2:55,bindingName=bindingId
19,create,2013/6/8 2:55,bindingName=colorBindingId
19,resize,2013/6/8 2:55,width=600; height=400
19,treeStats,2013/6/8 2:55,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
19,resize,2013/6/8 2:55,width=600; height=400
20,create,2013/6/8 3:06,bindingName=bindingId
20,appInit,2013/6/8 3:06,chartName=treemap; machineId=; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
20,create,2013/6/8 3:06,bindingName=sizeBindingId
20,create,2013/6/8 3:06,bindingName=colorBindingId
20,resize,2013/6/8 3:06,width=401; height=267
20,treeStats,2013/6/8 3:06,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
20,resize,2013/6/8 3:06,width=401; height=267
21,appInit,2013/6/8 4:20,chartName=histogram; machineId=machineId_1370665236978_0.6074906243279293; docId=docId_XnUOgJvMfWLR4jOKy5SfmeyjyFgzto25zhqP9TwymiQ^
21,create,2013/6/8 4:20,bindingName=bindingId
21,resize,2013/6/8 4:20,width=600; height=401
21,resize,2013/6/8 4:20,width=600; height=401
21,btSetData,2013/6/8 4:20,
21,toolBarToggle,2013/6/8 4:20,isVisible=false
21,toolTip,2013/6/8 4:20,id=pinImg
22,create,2013/6/8 6:49,bindingName=bindingId
22,appInit,2013/6/8 6:49,chartName=histogram2d; machineId=machineId_1370674174778_0.3519503094293962; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
22,resize,2013/6/8 6:49,width=600; height=400
22,resize,2013/6/8 6:49,width=600; height=400
22,toolTip,2013/6/8 6:49,id=yCbCategory
22,bindFromPrompt,2013/6/8 6:49,
22,error,2013/6/8 6:50,"formatError=true; dataWidth=1; dataHeight=30; msg=Error%20-%20this%20chart%20requires%202%20columns%20of%20data%20to%20be%20selected%20(X,%20Y)."
22,closeErrorBox,2013/6/8 6:50,
22,readBoundData,2013/6/8 6:50,colName=y; rowCount=30; isCategorical=false; min=2706.41; max=409278.42
22,readBoundData,2013/6/8 6:50,colName=x; rowCount=30; isCategorical=false; min=1; max=30
23,toolBarToggle,2013/8/8 0:00,isVisible=false
23,toolTip,2013/8/8 0:00,id=pinImg
23,readBoundData,2013/8/8 0:00,colName=series; rowCount=39; seriesCount=4; isCategorical=false; min=0; max=480000
24,load,2013/8/8 0:40,bindingName=bindingId; bindingId=UnnamedBinding_1_1373439615229
24,appInit,2013/8/8 0:40,chartName=treemap; machineId=; docId=docId_K5Wn4SOUYETRsZ1pJEMLAz1sjjwhpptOFMzLhFp7SQ4^
24,create,2013/8/8 0:40,bindingName=colorBindingId
